SQUARE_FT,TARGET(PRICE_IN_LACS)
744.7402718,160
744.7402718,160
744.0839229,61
744.047619,50
743.9972946,44
743.8231469,28.6
743.7790539,27.2
743.75,23.8
743.6665759,27.3
743.6363636,40.9
743.3333333,22.3
743.2818754,65
743.0730479,29.5
743.0701141,31.9
742.7258806,67.9
742.6968147,45
742.482366,180
742.482366,180
742.4775303,190
742.3208191,26.1
742.0091324,26
742.0048972,100
741.6666667,17.8
741.6432696,140
741.1851904,420
741.1067194,45
741.0684659,67
741.0021171,42
740.7407407,15.4
740.2195328,26.3
740.2185407,21
740.19245,20
740.1812689,24.5
740.1636151,19
740.1315789,27
740.0791119,58
740.0722022,24.6
740.0660367,65
740.0555042,24
740.0555042,24
740.0555042,16
740.0555042,64
740.0555042,40
740.0359446,70
740.0288323,77
740.0194742,38
740.0098668,30
740.0098668,30
740.0098668,30
740.0098668,180
740,22.2
740,18.5
740,18.5
739.98469,58
739.9817851,65
739.9577167,35
739.9577167,49
739.8273736,30
739.5608147,130
739.3162393,17.3
738.8888889,26.6
738.8642601,35
738.8642601,35
738.5028533,110
738.467219,320
738.0679022,45
738.0073801,22
737.9417648,33.2
737.2214941,180
737.1007371,24
737.0554634,40
737.0184255,17.6
736.8110816,25
736.7025195,100
736.6235853,110
736.1601885,25
736.0861759,41
736.0581919,42.5
736.0157017,75
736.0157017,15
736,23
735.8738502,28
735.8738502,28
735.6727728,100
735.2941176,17
735.2941176,13.5
735.2941176,17.5
735.2941176,16.5
735.1837959,29.4
735.1351351,27.2
735.1077313,29
735.1010764,28
735.0216183,59.5
734.9914741,250
734.9762214,68
734.9011224,27.5
734.8784624,26
734.8530294,24.5
734.0503622,230
733.7526205,28
733.7390479,170
733.0303475,100
732.6304407,27.1
732.177264,49.4
732.1681625,15.5
732.0362165,38
731.9587629,35.5
731.9304666,40
731.8858258,30
731.8308433,28.9
731.7073171,21.9
731.5288954,30
731.4344721,170
731.065406,75
731.0475912,100
731.0222769,190
730.8254481,190
730.7998937,110
730.2533532,19.6
730.2231237,18
730.2231237,18
730.1808067,21
730.1587302,23
730.1490721,24
730.1107754,14.5
730.0989166,31
730.0884956,33
730.0884956,33
730.0792657,35
730.0636466,39
730.06023,40
730.052392,85
730.0481168,44
730.0391916,95
730.0204918,57
730.0204918,57
730.0053677,68
730.0042319,69
730.0020563,71
729.9962078,77
729.9962078,77
729.9270073,30
729.9104613,64.4
729.3946025,160
729.2011932,22
729.181858,50
729.1666667,19.6
729.1666667,31.5
729.0867229,19
728.9898132,68.7
728.9765121,59.9
728.9473684,27.7
728.7920457,68.9
728.6416904,120
728.5818369,170
728.5818369,170
728.5714286,20.4
728.073146,43
728.041334,31
728.0139779,200
728.000728,80
727.9947055,110
727.9370433,25.9
727.9344859,32
727.2149889,22.9
727.1815446,14.5
727.032386,11
727.0168856,62
726.8920132,48.6
726.7720307,60.7
726.5135699,17.4
726.3107263,15.1
726.0845889,40
726.0406583,75
726.0221628,19
726.0193605,99
726.0193605,99
725.966682,95
725.8298655,150
725.6016447,120
725.294651,16
725.1631617,30
725.1631617,30
725.1381215,21
725.1153593,22
725.1047374,45
725.0945776,23
725.0880464,35
725.0880464,35
725.0665877,24.5
725.0580046,25
725.0580046,75
725.0580046,50
725.0524709,38
725.0418293,26
725.0268528,54
725.0042151,43
725.0042151,43
725,58
724.9879169,60
724.492855,290
724.3902439,59.4
724.2424242,23.9
724.2105263,34.4
724.2063492,21.9
724.1501416,40.9
724.137931,21
724.1129616,140
724.0547064,36
724.032303,26
723.9382239,180
723.8917483,43.6
723.5570284,26.2
723.0851634,27
723.0851634,54
722.9832572,38
722.9832572,95
722.8449942,18.7
722.0852413,41
722.0216606,180
722.0216606,44
722.0216606,30
721.8913554,40
721.8390805,31.4
721.4428858,18
721.1197732,40.7
721.0845111,50
721.069293,41
720.9805335,20
720.9077072,52.1
720.8691622,140
720.3918932,150
720.2095155,16.5
720.2016565,20
720.180045,19.2
720.1646091,21
720.1355549,25.5
720.1355549,25.5
720.1309329,22
720.1245621,37
720.1225741,14.1
720.1152184,30
720.0912591,50.5
720.0837916,55
720.0837916,27.5
720.0620361,65
720.0620361,65
720.0496586,58
720.0496586,58
720.0460829,50
720.0460829,50
720.0460829,50
720.0378967,76
720.0338839,68
720.0338839,68
720.0338839,34
720.0299233,77
720.0288012,120
720.0250443,69
720.0221545,130
720.0164575,35
720.0164575,70
720,90
720,18
720,27
720,63
720,25.2
720,180
719.9895274,55
719.9895274,55
719.9868345,350
719.978746,54.2
719.9576496,68
719.9424046,20
719.895288,22
719.844358,18.5
719.7802198,65.5
719.3717277,68.7
719.3143557,23.5
719.2088702,24
719.0977216,190
719.0977216,190
719.0106414,150
719.0106414,25
718.9468947,63.9
718.9468947,63.9
718.8653585,37
718.6454026,36.5
718.530524,26.6
718.4940365,150
718.4210526,27.3
718.1042049,180
718.0960197,35
718.0361711,160
718.0156658,22
717.9487179,28
717.8571429,20.1
717.4581483,21
717.0868347,51.2
717.0172084,90
717.0016295,92.4
717.0016295,92.4
716.9970477,170
716.9970477,170
716.9169736,25.3
716.6666667,21.5
716.2297665,100
716.2162162,26.5
716.1803714,56.7
716.1271842,25
716.0909857,34
716.0561829,52
716.0268129,94
716.0268129,47
716.0268129,94
716.0126465,38.5
715.9127888,22
715.2436299,16
715.2223149,120
715.193897,22.5
715.1370679,18
715.1253918,36.5
715.098326,44
715.0715072,52
715.0640153,52.5
715.0595883,33
715.0595883,33
715.0518413,20
715.0518413,20
715.0518413,60
715.0368034,34
715.0153218,49
714.9666349,52.5
714.9666349,30
714.9666349,45
714.8984844,25
714.6783947,26
714.2857143,180
714.2857143,100
714.2857143,15
714.2857143,100
714.2857143,100
714.2857143,100
714.1903618,53.5
714.1723536,180
714.1237815,31.5
713.7990331,220
713.7990331,220
713.3333333,21.4
713.3333333,32.1
713.1102578,26
712.9616427,100
712.1661721,24
712.158137,26.3
712.1525385,31
712.1057986,35
712.1057986,35
712.1057986,140
712.1057986,28
712.1057986,28
712.1057986,28
712.1057986,28
712.1057986,35
712.1057986,21
712.081652,30
712.081652,30
712.0662869,27.5
712.0662869,27.5
712.0605251,32
712.0605251,32
712.0605251,32
712.0527961,41
712.0478496,25
712.0253165,18
712.0253165,27
712.0253165,27
712.0253165,27
712.0253165,27
712.0253165,27
712.0058925,29
712.0058925,29
712.0058925,58
712.0023249,24.5
712.0023249,24.5
711.8927973,34
711.8902439,46.7
711.7241379,25.8
711.6804555,160
711.6104869,28.5
711.5278544,25.8
711.4854073,49
711.2881428,100
711.1813512,18
711.1597374,26
711.0877008,27
711.0623247,58.3
711.0352673,100
711.0127982,45
711.0057769,48
711.0057769,48
710.991545,18.5
710.9322602,53
710.6666667,53.3
710.5263158,27
710.4515314,45
710.4515314,45
710.4107466,55
710.1525513,27
710.1449275,24.5
710.1449275,24.5
710.1355713,22
710.1086048,17
710.1011894,40
710.1011894,40
710.0881489,29
710.0770509,47
710.0734144,59
710.0720996,65
710.0720996,65
710.0591716,36
710.0591716,60
710.0364613,37
710.0344576,68
710.032066,62
710.032066,62
710.0209779,44
710.0181834,82
710.0181834,82
710.0171587,120
710.0111573,210
710.0097452,51
710.0031556,45
710.0031556,45
710.0031556,45
710.0031556,45
710.0012241,58
709.9391481,52.5
709.9391481,56
709.9121484,160
709.7497198,19
709.375,22.7
709.113608,28.4
709.0807175,25.3
709.0771939,84.6
709.0464548,29
709.0301003,42.4
708.9552239,190
708.8888889,31.9
708.8888889,31.9
708.7378641,36.5
708.6753676,120
708.5714286,24.8
708.5561497,21.2
708.1980519,34.9
708.1038552,18
708.0899274,40
708.072021,35
707.809301,24.2
707.5585607,58.6
707.2925585,190
707.2691552,18
707.2463768,24.4
707.2135785,170
707.1380921,53
707.1302298,36
706.7943456,15.5
706.5985433,130
706.5806208,150
706.4641469,100
706.4475109,150
706.0722211,35
706.0722211,35
706.048482,120
706.0010086,28
705.6333059,120
705.1803634,26
705.0847458,52
705.0765512,17.5
705.0705071,23.5
705.0378157,55
705.0197406,25
705.0168591,69
705.0092764,57
704.989154,26
704.9758177,86
704.9700388,20
704.9534731,75
704.8044168,120
704.721635,140
704.1072925,42
704.0166,190
704.0166,190
704.0070843,31.8
703.9066821,140
703.8712921,140
703.1828275,19
703.0936119,35
703.0603805,34
702.8332967,160
702.8332967,160
702.805377,48.1
702.459216,57.7
702.202362,22
702.1966151,19.5
702.049986,25
702.049986,75
702.000702,20
702.000702,120
701.9783025,22
701.9185774,180
701.9185774,180
701.7803058,190
701.754386,14.8
701.6559079,150
701.2622721,20
701.2324692,16.5
701.0515774,14
701.0418506,39.7
700.7963595,61.6
700.7708479,380
700.3257329,12.9
700.3012048,9.3
700.280112,7.5
700.280112,15
700.280112,10
700.280112,15
700.280112,15
700.280112,15
700.280112,5
700.280112,15
700.2188184,16
700.2188184,16
700.2188184,16
700.2096436,16.7
700.2074689,13.5
700.1909612,11
700.1909612,22
700.1909612,22
700.1909612,11
700.1647446,17
700.1647446,17
700.1647446,17
700.1647446,17
700.1647446,8.5
700.1647446,25.5
700.152207,23
700.152207,23
700.152207,23
700.152207,23
700.152207,23
700.152207,23
700.1448576,14.5
700.1448576,29
700.1321004,15.9
700.1292546,32.5
700.1166861,30
700.1166861,30
700.1166861,30
700.1166861,24
700.1166861,30
700.1166861,24
700.1166861,24
700.1166861,12
700.1166861,18
700.1166861,30
700.1166861,30
700.1166861,12
700.1166861,30
700.097688,43
700.097688,21.5
700.0946074,37
700.0903342,31
700.0840101,50
700.0840101,50
700.0840101,25
700.0840101,25
700.0840101,25
700.0840101,50
700.0840101,50
700.0840101,50
700.0811688,34.5
700.0785135,53.5
700.073692,38
700.073692,9.5
700.073692,9.5
700.073692,38
700.073692,57
700.0656312,32
700.0656312,32
700.0622278,45
700.0622278,22.5
700.0622278,45
700.0622278,45
700.0622278,45
700.0577367,48.5
700.0538503,13
700.0538503,26
700.0538503,39
700.0538503,52
700.0538503,78
700.0538503,26
700.0538503,65
700.0538503,13
700.0538503,26
700.0538503,39
700.0474608,29.5
700.0443066,79
700.0443066,79
700.0424268,33
700.0424268,33
700.0391083,17.9
700.0350018,120
700.0350018,80
700.0350018,40
700.0350018,20
700.0350018,40
700.0350018,20
700.0350018,40
700.0350018,40
700.0350018,20
700.0321854,43.5
700.0297885,23.5
700.0283795,74
700.0259269,27
700.0259269,54
700.0259269,27
700.0259269,27
700.0259269,81
700.0259269,27
700.0259269,27
700.022106,95
700.0205888,34
700.0186672,150
700.0145836,96
700.0145836,48
700.0127275,55
700.0127275,55
700.0127275,110
700.0112905,62
700.0112905,62
700.0030435,230
700.0014737,950
700,56
700,22.4
700,42
700,13.3
700,35
700,66.5
700,70
700,140
700,28
700,49
700,21
700,42
700,35.7
700,42
700,35
700,28
700,35
700,35
700,21
700,17.5
700,98
700,35
700,24.5
700,42
700,21
700,28
700,28
700,24.5
699.9941667,120
699.9941667,120
699.9923914,92
699.9860003,300
699.9805561,36
699.973751,80
699.9705276,95
699.9705276,95
699.9681833,22
699.9533364,90
699.9533364,15
699.9533364,30
699.9351912,54
699.9236447,55
699.9125109,32
699.9125109,32
699.8880179,25
699.844479,27
699.844479,18
699.8223801,19.7
699.790063,20
699.790063,20
699.790063,20
699.7742664,15.5
699.720112,35
699.6812563,180
699.6770721,13
699.6770721,13
699.6501749,42
699.6268657,45
699.6268657,30
699.6268657,30
699.6163394,31
699.4963626,100
699.408284,59.1
699.3865031,79.8
699.195171,13.9
699.1673552,110
699.1479135,32
699.1171558,29.3
699.056274,40
699.0521327,59
699.0434143,38
699.0044482,99
698.9457243,17.9
698.8416988,18.1
698.6729118,17.9
698.5507246,24.1
698.494826,29.7
698.3606557,21.3
698.1740064,130
698.0306346,31.9
697.932874,31.4
697.8319783,30.9
697.7777778,15.7
697.7777778,15.7
697.2420205,180
697.1809639,23
697.1556051,100
697.0849176,22
697.0849176,55
697.0708194,18.8
697.0584135,150
697.0418225,82
697.0227671,19.9
697.0227671,19.9
696.969697,230
696.2864721,10.5
696.2576153,16
696.0879855,100
696.0153123,40
695.611578,14.9
695.2652437,100
695.1596292,27
695.1340616,21
695.1340616,35
695.0880445,30
695.0809655,45.5
695.0532248,55.5
695.0477845,48
695.0477845,32
695.0236308,25
695.014848,220
695.0122649,25.5
695.0122649,34
695.0122649,25.5
695.005657,43
695.004029,69
695.0013365,26
695.0013365,26
694.9615289,56
694.8640483,29.9
694.8465547,24
694.6198535,27.5
694.5784295,180
694.2435638,120
694.1001487,42
694.0588562,62.5
693.9854594,21
693.2409012,16
693.1753734,110
693.1484937,26
693.131695,33
693.0693069,35
693.05891,66
693.0576765,59
693.0540582,45
693.0443548,55
693.0443548,55
693.0346517,99
693.0327111,75
693.0243127,61
692.940667,32
692.8571429,19.4
692.2077922,53.3
692.0835357,57
692.0762287,34.5
692.0710868,40.5
692.0415225,28
691.1111111,31.1
690.625,22.1
690.4170119,150
690.2899218,15
690.1475488,29
690.1311249,20
690.1311249,20
690.1157614,31
690.0978976,43
690.0878294,44
690.0878294,44
690.0878294,22
690.0782089,45
690.0782089,45
690.0768693,39.5
690.0750964,34
690.0726392,57
690.0690069,46
690.0654372,58
690.0573428,71
690.0565348,83
690.0517539,60
690.0517539,24
690.0517539,60
690.0517539,48
690.0517539,60
690.0436558,49
690.0397296,99
690.0212314,52
690.0212314,52
690.0212314,52
690.0212314,52
690.0212314,65
690.0212314,52
690.0172504,92
690.0120752,40
690.0076668,81
690.0033659,82
690.0025183,54.8
690.0012545,55
690,20.7
689.9563319,15.8
689.9296802,52
689.6551724,40
689.5293688,56.7
689.4252567,51.7
689.3773737,59.9
689.2585383,77.9
689.1271057,31.5
689.0314093,41.9
688.954145,30.5
688.918119,41.9
688.9050036,47.5
688.9050036,47.5
688.8888889,31
688.7755102,13.5
688.7052342,110
688.372093,14.8
688.2591093,28.9
688.1365263,25
688.1365263,25
688.0733945,15
688.0479414,62
688.0349052,41
688.0240808,32
688.0089862,49
688,34.4
687.8642007,54.3
687.7865777,16.5
687.7865777,16.5
687.7828054,53.2
687.7828054,53.2
687.732342,18.5
687.732342,14.8
687.6948469,150
687.521485,20
687.1678056,36.2
687.0340593,47
687.0019236,75
686.9881711,15.1
686.8956319,20.6
686.7924528,18.2
686.5475995,41.9
686.5475995,41.9
686.371241,160
686.1499365,27
686.1198738,17.4
686.0841424,53
686.0823299,49
686.0158311,39
686,34.3
685.9494684,180
685.9382656,140
685.9235828,82.4
685.8108108,20.3
685.3226728,12
685.3155567,110
685.2667646,14
685.2248394,16
685.2131013,100
685.1400731,22.5
685.127034,24
685.1155293,25.5
685.0690088,54.6
685.0495476,31.8
685.0488097,40
685.0488097,40
685.0459482,41
685.0357741,45
685.0357741,45
685.0272613,49
685.0262939,99
685.0217363,52
685.0200336,53
685.016814,55
685.0152905,56
685.0048164,64
685.0036885,65
685.0036885,65
685,54.8
684.9315068,15
684.9315068,26
684.9315068,68
684.9315068,14
684.9169152,64.3
684.7183318,110
684.4976245,38.9
684.1817187,25
684.1216216,64.8
684.1216216,64.8
684.1115102,40
684.0881105,150
683.0934374,28
683.0601093,77.5
683.0601093,77.5
683.0601093,35
683.0341897,180
682.8951036,73.5
682.1766562,17.3
682.0950061,140
682.0461384,68
681.2917291,150
681.140911,16
681.0958075,180
681.0176125,34.8
681.0133479,25
680.9669731,100
680.9669731,100
680.9669731,100
680.9338521,21
680.2721088,14
680.2721088,9
680.2721088,14
680.2721088,12
680.2721088,50
680.1645049,21.5
680.1319044,33
680.1275239,32
680.1228609,31
680.1068739,28
680.0894855,15.2
680.0870511,50
680.0870511,25
680.0832755,49
680.0832755,49
680.0793426,48
680.0752424,47
680.0664954,45
680.0664954,45
680.0649614,33.5
680.0618238,66
680.0585897,65
680.056935,43
680.0552545,64
680.0518135,42
680.0518135,63
680.0518135,42
680.0464422,82
680.0408024,80
680.0368834,59
680.0368834,29.5
680.0348736,78
680.0348736,78
680.0348736,78
680.0286328,28.5
680.0242866,56
680.0176805,200
680.0162635,66.9
680.0151114,36
680.0151114,54
680.0151114,36
680.0151114,18
680.01443,37.7
680.0077715,70
680.0077715,35
680,170
680,27.2
680,170
680,68
680,170
680,13.6
680,20.4
680,170
680,51
680,20.4
679.9888981,49
679.9830004,16
679.9736784,31
679.967791,76
679.9637353,15
679.9637353,30
679.9069601,38
679.8756799,35
679.7853309,19
679.7706798,33.2
679.6116505,30.1
679.4401413,100
679.4401413,100
679.4117647,69.3
679.4117647,69.3
679.2513714,42.1
679.0622474,42
679.0622474,42
679.0363318,69.9
679.0169016,92
678.9524733,28
678.8002206,160
678.694644,120
678.6941581,23.7
678.4678961,110
678.2608696,31.2
678.119349,30
678.119349,120
678.109769,32
678.0810307,40
678.070581,44
678.0171764,45
678,33.9
677.7777778,12.2
677.4455785,150
677.2009029,21
677.1289732,170
677.0990069,45
677.0833333,65
677.0567195,26.5
677.0480704,30
677.0153296,140
676.9985179,370
676.9985179,370
676.9230769,17.6
676.8249468,19.1
676.3636364,18.6
676.3636364,37.2
676.3192989,35.5
676.056338,24
676.0453302,17.3
676.0411033,50
676.0309472,90
676.0309472,90
675.9761629,76
675.9366551,35
675.9294029,36
675.8713913,140
675.7854821,49.9
675.7843926,25.2
675.6756757,14
675.6756757,77.5
675.3106429,12.5
675.2954418,12
675.2194463,20
675.2194463,20
675.1954513,19
675.1740139,29.1
675.1687922,9
675.154321,17.5
675.1493119,26
675.1493119,26
675.1389992,17
675.1227496,16.5
675.1054852,16
675.0908776,39
675.087108,15.5
675.0807162,46
675.0750751,56.2
675.0732391,53
675.0675068,30
675.0675068,15
675.0675068,60
675.0675068,30
675.0675068,60
675.0675068,30
675.0572082,11.8
675.0536975,22
675.0524109,64.4
675.0465549,58
675.0465549,14.5
675.0441375,65
675.0441375,65
675.0392465,43
675.037127,50
675.0355282,57
675.0317662,85
675.0306832,99
675.024108,42
675.024108,35
675.024108,42
675.024108,42
675.024108,14
675.024108,35
675.024108,21
675.0082318,20.5
675.0067501,75
675.0065155,25.9
675.0049633,34
675,27
675,54
674.9846594,33
674.9816581,92
674.9799794,59
674.9662517,45
674.9401263,31
674.9294392,55
674.8939452,35
674.8826291,23
674.8709805,17
674.8357308,38
674.6139258,24.9
674.1011984,40.5
674.0614334,39.5
674.0361283,25
673.9973103,85.2
673.9863029,62
673.81317,26.4
673.7588652,30.4
673.3333333,20.2
673.0065838,230
672.4601697,130
672.2418784,20.9
672.0430108,90
672.005376,120
671.9314683,50.2
671.6561121,140
671.1409396,18
671.0283509,120
671.0148428,250
670.8782915,120
670.8595388,32
670.2412869,12.5
670.2412869,15
670.1152128,28.5
670.1030928,13
670.09506,43
670.0915792,30
670.0758244,38
670.0738217,59
670.0655499,46
670.0655499,46
670.0583199,54
670.0554529,29
670.0470844,37
670.0441249,41
670.0441249,41
670.0416915,90
670.0416915,90
670.0379267,26.5
670.0321248,73
670.0299543,85
670.0278625,50.5
670.0167504,32
670.0167504,36
670.0167504,56
670.0167504,28
670.0167504,32
670.0035471,170
670.0032289,83
670.0017867,300
669.9846861,35
669.9679581,23
669.9679581,23
669.9403718,19.1
669.9384591,86
669.8920729,18
669.8764915,32
669.8664441,32.1
669.8297516,24
669.7923644,20
669.702652,150
669.2544505,150
669.2544505,150
669.1343964,23.5
669.1051833,150
669.0446351,69.4
669.0279418,85
669.0279418,85
668.9635372,23.3
668.9282813,140
668.859038,120
668.1514477,18
668.0838142,22
668.002672,40
667.9190148,32
667.7713339,40.3
667.4612634,16.8
667.4453529,160
667.090216,42
667.0567583,57
667.0372429,36
667.022412,50
667.0001668,160
667.0001668,40
666.9630947,30
666.6666667,160
666.6666667,100
666.6666667,180
666.4815329,120
666.3004238,84.9
666.0706303,14.9
666.0666067,14.8
666.0323501,35
666.0088801,13.5
665.8211795,21
665.7534247,24.3
665.2283351,18.5
665.1884701,18
665.1376147,26.1
665.1147323,20
665.1147323,20
665.0901567,45
665.0901567,22.5
665.0901567,22.5
665.077174,53
665.0750341,39
665.0620725,52.5
665.0544135,55
665.0544135,22
665.0544135,55
665.0496831,85
665.0480312,63
665.0446067,82
665.0446067,82
665.0446067,82
665.0430873,35.5
665.0430873,71
665.0332517,57
665.0281914,46
665.0199506,35
665.0199506,35
665.0199506,35
665.0115269,75
665.0041563,120
665.0041563,120
665.0041563,120
665,39.9
664.9892164,37
664.942741,18
664.7864625,16.5
664.4034918,54.8
664.3151088,45.2
664.3151088,56.5
664.0507093,22
664.0454347,15.2
663.7396694,25.7
663.7396694,25.7
663.5166382,66
663.4159286,200
663.1592909,150
662.6905235,130
662.2516556,130
661.9632436,76
661.9009796,25
661.5878107,16.5
661.5878107,16.5
661.4485724,120
661.2254554,55.9
661.1165524,27
661.0729723,52
661.0671937,66.9
661.0576923,49.5
661.0439936,58
660.974938,72
660.2112676,7.5
660.2112676,15
660.2112676,15
660.1218687,19.5
660.1029313,29.5
660.0660066,20
660.0660066,20
660.0660066,38
660.0660066,52
660.0660066,24
660.0660066,32
660.0660066,44
